|6.6.6
h2o_1E-14_3.tab                                                                                     
           2
f_CO2   
  -12.000000000000000     
   4.1139240506329111E-002
         317
f_O2    
  -110.00000000000000     
  0.34810126582278483     
         317
           8
f_CO2          f_O2           MgO,wt%        FeO,wt%        SiO2,wt%       H2O,wt%        O2,wt%         CO2,wt%       
-0.316456       -57.0886        19.0455        22.6330        23.6603        0.00000        0.00000        34.6612     
-0.275316       -57.0886        19.0455        22.6330        23.6603        0.00000        0.00000        34.6612     
-0.234177       -57.0886        19.0455        22.6330        23.6603        0.00000        0.00000        34.6612     
-0.193038       -57.0886        19.0455        22.6330        23.6603        0.00000        0.00000        34.6612     
-0.151899       -57.0886        19.0455        22.6330        23.6603        0.00000        0.00000        34.6612     
-0.110759       -57.0886        19.0455        22.6330        23.6603        0.00000        0.00000        34.6612     
-0.696203E-001  -57.0886        19.0455        22.6330        23.6603        0.00000        0.00000        34.6612     
-0.284810E-001  -57.0886        19.0455        22.6330        23.6603        0.00000        0.00000        34.6612     
 0.126582E-001  -57.0886        19.0455        22.6330        23.6603        0.00000        0.00000        34.6612     
 0.537975E-001  -57.0886        19.0455        22.6330        23.6603        0.00000        0.00000        34.6612     
 0.949367E-001  -57.0886        19.0455        22.6330        23.6603        0.00000        0.00000        34.6612     
 0.136076       -57.0886        19.0455        22.6330        23.6603        0.00000        0.00000        34.6612     
 0.177215       -57.0886        19.0455        22.6330        23.6603        0.00000        0.00000        34.6612     
 0.218354       -57.0886        19.0455        22.6330        23.6603        0.00000        0.00000        34.6612     
 0.259494       -57.0886        19.0455        22.6330        23.6603        0.00000        0.00000        34.6612     
 0.300633       -57.0886        19.0455        22.6330        23.6603        0.00000        0.00000        34.6612     
 0.341772       -57.0886        19.0455        22.6330        23.6603        0.00000        0.00000        34.6612     
 0.382911       -57.0886        19.0455        22.6330        23.6603        0.00000        0.00000        34.6612     
 0.424051       -57.0886        19.0455        22.6330        23.6603        0.00000        0.00000        34.6612     
 0.465190       -57.0886        19.0455        22.6330        23.6603        0.00000        0.00000        34.6612     
 0.506329       -57.0886        19.0455        22.6330        23.6603        0.00000        0.00000        34.6612     
 0.547468       -57.0886        19.0455        22.6330        23.6603        0.00000        0.00000        34.6612     
 0.588608       -57.0886        19.0455        22.6330        23.6603        0.00000        0.00000        34.6612     
 0.629747       -57.0886        19.0455        22.6330        23.6603        0.00000        0.00000        34.6612     
 0.670886       -57.0886        19.0455        22.6330        23.6603        0.00000        0.00000        34.6612     
 0.712025       -57.0886        19.0455        22.6330        23.6603        0.00000        0.00000        34.6612     
 0.753165       -57.0886        19.0455        22.6330        23.6603        0.00000        0.00000        34.6612     
 0.794304       -57.0886        19.0455        22.6330        23.6603        0.00000        0.00000        34.6612     
 0.835443       -57.0886        19.0455        22.6330        23.6603        0.00000        0.00000        34.6612     
 0.876582       -57.0886        19.0455        22.6330        23.6603        0.00000        0.00000        34.6612     
 0.917722       -57.0886        19.0455        22.6330        23.6603        0.00000        0.00000        34.6612     
 0.958861       -57.0886        19.0455        22.6330        23.6603        0.00000        0.00000        34.6612     
  1.00000       -57.0886        19.0455        22.6330        23.6603        0.00000        0.00000        34.6612     
 -12.0000       -56.7405        28.0662        33.3530        34.8669        0.00000        3.71382        0.00000     
 -11.9589       -56.7405        28.0662        33.3530        34.8669        0.00000        3.71382        0.00000     
 -11.9177       -56.7405        28.0662        33.3530        34.8669        0.00000        3.71382        0.00000     
 -11.8766       -56.7405        28.0662        33.3530        34.8669        0.00000        3.71382        0.00000     
 -11.8354       -56.7405        28.0662        33.3530        34.8669        0.00000        3.71382        0.00000     
 -11.7943       -56.7405        28.0662        33.3530        34.8669        0.00000        3.71382        0.00000     
 -11.7532       -56.7405        28.0662        33.3530        34.8669        0.00000        3.71382        0.00000     
 -11.7120       -56.7405        28.0662        33.3530        34.8669        0.00000        3.71382        0.00000     
 -11.6709       -56.7405        28.0662        33.3530        34.8669        0.00000        3.71382        0.00000     
 -11.6297       -56.7405        28.0662        33.3530        34.8669        0.00000        3.71382        0.00000     
 -11.5886       -56.7405        28.0662        33.3530        34.8669        0.00000        3.71382        0.00000     
 -11.5475       -56.7405        28.0662        33.3530        34.8669        0.00000        3.71382        0.00000     
 -11.5063       -56.7405        28.0662        33.3530        34.8669        0.00000        3.71382        0.00000     
 -11.4652       -56.7405        28.0662        33.3530        34.8669        0.00000        3.71382        0.00000     
 -11.4241       -56.7405        28.0662        33.3530        34.8669        0.00000        3.71382        0.00000     
 -11.3829       -56.7405        28.0662        33.3530        34.8669        0.00000        3.71382        0.00000     
 -11.3418       -56.7405        28.0662        33.3530        34.8669        0.00000        3.71382        0.00000     
 -11.3006       -56.7405        28.0662        33.3530        34.8669        0.00000        3.71382        0.00000     
 -11.2595       -56.7405        28.0662        33.3530        34.8669        0.00000        3.71382        0.00000     
 -11.2184       -56.7405        28.0662        33.3530        34.8669        0.00000        3.71382        0.00000     
 -11.1772       -56.7405        28.0662        33.3530        34.8669        0.00000        3.71382        0.00000     
 -11.1361       -56.7405        28.0662        33.3530        34.8669        0.00000        3.71382        0.00000     
 -11.0949       -56.7405        28.0662        33.3530        34.8669        0.00000        3.71382        0.00000     
 -11.0538       -56.7405        28.0662        33.3530        34.8669        0.00000        3.71382        0.00000     
 -11.0127       -56.7405        28.0662        33.3530        34.8669        0.00000        3.71382        0.00000     
 -10.9715       -56.7405        28.0662        33.3530        34.8669        0.00000        3.71382        0.00000     
 -10.9304       -56.7405        28.0662        33.3530        34.8669        0.00000        3.71382        0.00000     
 -10.8892       -56.7405        28.0662        33.3530        34.8669        0.00000        3.71382        0.00000     
 -10.8481       -56.7405        28.0662        33.3530        34.8669        0.00000        3.71382        0.00000     
 -10.8070       -56.7405        28.0662        33.3530        34.8669        0.00000        3.71382        0.00000     
 -10.7658       -56.7405        28.0662        33.3530        34.8669        0.00000        3.71382        0.00000     
 -10.7247       -56.7405        28.0662        33.3530        34.8669        0.00000        3.71382        0.00000     
 -10.6835       -56.7405        28.0662        33.3530        34.8669        0.00000        3.71382        0.00000     
 -10.6424       -56.7405        28.0662        33.3530        34.8669        0.00000        3.71382        0.00000     
 -10.6013       -56.7405        28.0662        33.3530        34.8669        0.00000        3.71382        0.00000     
 -10.5601       -56.7405        28.0662        33.3530        34.8669        0.00000        3.71382        0.00000     
 -10.5190       -56.7405        28.0662        33.3530        34.8669        0.00000        3.71382        0.00000     
 -10.4778       -56.7405        28.0662        33.3530        34.8669        0.00000        3.71382        0.00000     
 -10.4367       -56.7405        28.0662        33.3530        34.8669        0.00000        3.71382        0.00000     
 -10.3956       -56.7405        28.0662        33.3530        34.8669        0.00000        3.71382        0.00000     
 -10.3544       -56.7405        28.0662        33.3530        34.8669        0.00000        3.71382        0.00000     
 -10.3133       -56.7405        28.0662        33.3530        34.8669        0.00000        3.71382        0.00000     
 -10.2722       -56.7405        28.0662        33.3530        34.8669        0.00000        3.71382        0.00000     
 -10.2310       -56.7405        28.0662        33.3530        34.8669        0.00000        3.71382        0.00000     
 -10.1899       -56.7405        28.0662        33.3530        34.8669        0.00000        3.71382        0.00000     
 -10.1487       -56.7405        28.0662        33.3530        34.8669        0.00000        3.71382        0.00000     
 -10.1076       -56.7405        28.0662        33.3530        34.8669        0.00000        3.71382        0.00000     
 -10.0665       -56.7405        28.0662        33.3530        34.8669        0.00000        3.71382        0.00000     
 -10.0253       -56.7405        28.0662        33.3530        34.8669        0.00000        3.71382        0.00000     
 -9.98418       -56.7405        28.0662        33.3530        34.8669        0.00000        3.71382        0.00000     
 -9.94304       -56.7405        28.0662        33.3530        34.8669        0.00000        3.71382        0.00000     
 -9.90190       -56.7405        28.0662        33.3530        34.8669        0.00000        3.71382        0.00000     
 -9.86076       -56.7405        28.0662        33.3530        34.8669        0.00000        3.71382        0.00000     
 -9.81962       -56.7405        28.0662        33.3530        34.8669        0.00000        3.71382        0.00000     
 -9.77848       -56.7405        28.0662        33.3530        34.8669        0.00000        3.71382        0.00000     
 -9.73734       -56.7405        28.0662        33.3530        34.8669        0.00000        3.71382        0.00000     
 -9.69620       -56.7405        28.0662        33.3530        34.8669        0.00000        3.71382        0.00000     
 -9.65506       -56.7405        28.0662        33.3530        34.8669        0.00000        3.71382        0.00000     
 -9.61392       -56.7405        28.0662        33.3530        34.8669        0.00000        3.71382        0.00000     
 -9.57278       -56.7405        28.0662        33.3530        34.8669        0.00000        3.71382        0.00000     
 -9.53165       -56.7405        28.0662        33.3530        34.8669        0.00000        3.71382        0.00000     
 -9.49051       -56.7405        28.0662        33.3530        34.8669        0.00000        3.71382        0.00000     
 -9.44937       -56.7405        28.0662        33.3530        34.8669        0.00000        3.71382        0.00000     
 -9.40823       -56.7405        28.0662        33.3530        34.8669        0.00000        3.71382        0.00000     
 -9.36709       -56.7405        28.0662        33.3530        34.8669        0.00000        3.71382        0.00000     
 -9.32595       -56.7405        28.0662        33.3530        34.8669        0.00000        3.71382        0.00000     
 -9.28481       -56.7405        28.0662        33.3530        34.8669        0.00000        3.71382        0.00000     
 -9.24367       -56.7405        28.0662        33.3530        34.8669        0.00000        3.71382        0.00000     
 -9.20253       -56.7405        28.0662        33.3530        34.8669        0.00000        3.71382        0.00000     
 -9.16139       -56.7405        28.0662        33.3530        34.8669        0.00000        3.71382        0.00000     
 -9.12025       -56.7405        28.0662        33.3530        34.8669        0.00000        3.71382        0.00000     
 -9.07911       -56.7405        28.0662        33.3530        34.8669        0.00000        3.71382        0.00000     
 -9.03797       -56.7405        28.0662        33.3530        34.8669        0.00000        3.71382        0.00000     
 -8.99684       -56.7405        28.0662        33.3530        34.8669        0.00000        3.71382        0.00000     
 -8.95570       -56.7405        28.0662        33.3530        34.8669        0.00000        3.71382        0.00000     
 -8.91456       -56.7405        28.0662        33.3530        34.8669        0.00000        3.71382        0.00000     
 -8.87342       -56.7405        28.0662        33.3530        34.8669        0.00000        3.71382        0.00000     
 -8.83228       -56.7405        28.0662        33.3530        34.8669        0.00000        3.71382        0.00000     
 -8.79114       -56.7405        28.0662        33.3530        34.8669        0.00000        3.71382        0.00000     
 -8.75000       -56.7405        28.0662        33.3530        34.8669        0.00000        3.71382        0.00000     
 -8.70886       -56.7405        28.0662        33.3530        34.8669        0.00000        3.71382        0.00000     
 -8.66772       -56.7405        28.0662        33.3530        34.8669        0.00000        3.71382        0.00000     
 -8.62658       -56.7405        28.0662        33.3530        34.8669        0.00000        3.71382        0.00000     
 -8.58544       -56.7405        28.0662        33.3530        34.8669        0.00000        3.71382        0.00000     
 -8.54430       -56.7405        28.0662        33.3530        34.8669        0.00000        3.71382        0.00000     
 -8.50316       -56.7405        28.0662        33.3530        34.8669        0.00000        3.71382        0.00000     
 -8.46203       -56.7405        28.0662        33.3530        34.8669        0.00000        3.71382        0.00000     
 -8.42089       -56.7405        28.0662        33.3530        34.8669        0.00000        3.71382        0.00000     
 -8.37975       -56.7405        28.0662        33.3530        34.8669        0.00000        3.71382        0.00000     
 -8.33861       -56.7405        28.0662        33.3530        34.8669        0.00000        3.71382        0.00000     
 -8.29747       -56.7405        28.0662        33.3530        34.8669        0.00000        3.71382        0.00000     
 -8.25633       -56.7405        28.0662        33.3530        34.8669        0.00000        3.71382        0.00000     
 -8.21519       -56.7405        28.0662        33.3530        34.8669        0.00000        3.71382        0.00000     
 -8.17405       -56.7405        28.0662        33.3530        34.8669        0.00000        3.71382        0.00000     
 -8.13291       -56.7405        28.0662        33.3530        34.8669        0.00000        3.71382        0.00000     
 -8.09177       -56.7405        28.0662        33.3530        34.8669        0.00000        3.71382        0.00000     
 -8.05063       -56.7405        28.0662        33.3530        34.8669        0.00000        3.71382        0.00000     
 -8.00949       -56.7405        28.0662        33.3530        34.8669        0.00000        3.71382        0.00000     
 -7.96835       -56.7405        28.0662        33.3530        34.8669        0.00000        3.71382        0.00000     
 -7.92722       -56.7405        26.7023        31.7322        33.1725        0.00000        3.53335        4.85961     
 -7.88608       -56.7405        26.7023        31.7322        33.1725        0.00000        3.53335        4.85961     
 -7.84494       -56.7405        26.7023        31.7322        33.1725        0.00000        3.53335        4.85961     
 -7.80380       -56.7405        26.7023        31.7322        33.1725        0.00000        3.53335        4.85961     
 -7.76266       -56.7405        26.7023        31.7322        33.1725        0.00000        3.53335        4.85961     
 -7.72152       -56.7405        26.7023        31.7322        33.1725        0.00000        3.53335        4.85961     
 -7.68038       -56.7405        26.7023        31.7322        33.1725        0.00000        3.53335        4.85961     
 -7.63924       -56.7405        26.7023        31.7322        33.1725        0.00000        3.53335        4.85961     
 -7.59810       -56.7405        26.7023        31.7322        33.1725        0.00000        3.53335        4.85961     
 -7.55696       -56.7405        26.7023        31.7322        33.1725        0.00000        3.53335        4.85961     
 -7.51582       -56.7405        26.7023        31.7322        33.1725        0.00000        3.53335        4.85961     
 -7.47468       -56.7405        26.7023        31.7322        33.1725        0.00000        3.53335        4.85961     
 -7.43354       -56.7405        26.7023        31.7322        33.1725        0.00000        3.53335        4.85961     
 -7.39241       -56.7405        26.7023        31.7322        33.1725        0.00000        3.53335        4.85961     
 -7.35127       -56.7405        26.7023        31.7322        33.1725        0.00000        3.53335        4.85961     
 -7.31013       -56.7405        26.7023        31.7322        33.1725        0.00000        3.53335        4.85961     
 -7.26899       -56.7405        26.7023        31.7322        33.1725        0.00000        3.53335        4.85961     
 -7.22785       -56.7405        26.7023        31.7322        33.1725        0.00000        3.53335        4.85961     
 -7.18671       -56.7405        26.7023        31.7322        33.1725        0.00000        3.53335        4.85961     
 -7.14557       -56.7405        26.7023        31.7322        33.1725        0.00000        3.53335        4.85961     
 -7.10443       -56.7405        26.7023        31.7322        33.1725        0.00000        3.53335        4.85961     
 -7.06329       -56.7405        26.7023        31.7322        33.1725        0.00000        3.53335        4.85961     
 -7.02215       -56.7405        26.7023        31.7322        33.1725        0.00000        3.53335        4.85961     
 -6.98101       -56.7405        26.7023        31.7322        33.1725        0.00000        3.53335        4.85961     
 -6.93987       -56.7405        26.7023        31.7322        33.1725        0.00000        3.53335        4.85961     
 -6.89873       -56.7405        26.7023        31.7322        33.1725        0.00000        3.53334        4.85961     
 -6.85759       -56.7405        26.7023        31.7322        33.1725        0.00000        3.53335        4.85961     
 -6.81646       -56.7405        21.4825        25.5291        26.6879        0.00000        2.84264        23.4578     
 -6.77532       -56.7405        21.4825        25.5291        26.6879        0.00000        2.84264        23.4578     
 -6.73418       -56.7405        21.4825        25.5291        26.6879        0.00000        2.84264        23.4578     
 -6.69304       -56.7405        21.4825        25.5291        26.6879        0.00000        2.84264        23.4578     
 -6.65190       -56.7405        21.4825        25.5291        26.6879        0.00000        2.84264        23.4578     
 -6.61076       -56.7405        21.4825        25.5291        26.6879        0.00000        2.84264        23.4578     
 -6.56962       -56.7405        21.4825        25.5291        26.6879        0.00000        2.84264        23.4578     
 -6.52848       -56.7405        21.4825        25.5291        26.6879        0.00000        2.84264        23.4578     
 -6.48734       -56.7405        21.4825        25.5291        26.6879        0.00000        2.84264        23.4578     
 -6.44620       -56.7405        21.4825        25.5291        26.6879        0.00000        2.84264        23.4578     
 -6.40506       -56.7405        21.4825        25.5291        26.6879        0.00000        2.84264        23.4578     
 -6.36392       -56.7405        21.4825        25.5291        26.6879        0.00000        2.84264        23.4578     
 -6.32278       -56.7405        21.4825        25.5291        26.6879        0.00000        2.84264        23.4578     
 -6.28165       -56.7405        21.4825        25.5291        26.6879        0.00000        2.84264        23.4578     
 -6.24051       -56.7405        21.4825        25.5291        26.6879        0.00000        2.84264        23.4579     
 -6.19937       -56.7405        21.4825        25.5291        26.6879        0.00000        2.84264        23.4579     
 -6.15823       -56.7405        21.4825        25.5291        26.6879        0.00000        2.84264        23.4579     
 -6.11709       -56.7405        21.4825        25.5291        26.6879        0.00000        2.84264        23.4579     
 -6.07595       -56.7405        21.4825        25.5291        26.6879        0.00000        2.84264        23.4579     
 -6.03481       -56.7405        21.4825        25.5291        26.6879        0.00000        2.84264        23.4579     
 -5.99367       -56.7405        21.4825        25.5291        26.6879        0.00000        2.84264        23.4579     
 -5.95253       -56.7405        21.4825        25.5291        26.6879        0.00000        2.84264        23.4579     
 -5.91139       -56.7405        21.4825        25.5291        26.6879        0.00000        2.84264        23.4579     
 -5.87025       -56.7405        21.4825        25.5291        26.6879        0.00000        2.84263        23.4579     
 -5.82911       -56.7405        21.4825        25.5291        26.6879        0.00000        2.84263        23.4579     
 -5.78797       -56.7405        21.4825        25.5291        26.6879        0.00000        2.84263        23.4579     
 -5.74684       -56.7405        21.4825        25.5291        26.6879        0.00000        2.84263        23.4579     
 -5.70570       -56.7405        21.4825        25.5291        26.6879        0.00000        2.84263        23.4579     
 -5.66456       -56.7405        21.4825        25.5291        26.6879        0.00000        2.84263        23.4579     
 -5.62342       -56.7405        21.4825        25.5291        26.6879        0.00000        2.84263        23.4579     
 -5.58228       -56.7405        21.4825        25.5291        26.6879        0.00000        2.84263        23.4579     
 -5.54114       -56.7405        21.4825        25.5291        26.6879        0.00000        2.84263        23.4579     
 -5.50000       -56.7405        21.4825        25.5291        26.6879        0.00000        2.84263        23.4579     
 -5.45886       -56.7405        21.4825        25.5291        26.6879        0.00000        2.84263        23.4579     
 -5.41772       -56.7405        21.4825        25.5291        26.6879        0.00000        2.84263        23.4579     
 -5.37658       -56.7405        21.4825        25.5291        26.6879        0.00000        2.84262        23.4579     
 -5.33544       -56.7405        21.4825        25.5291        26.6879        0.00000        2.84262        23.4579     
 -5.29430       -56.7405        21.4825        25.5291        26.6879        0.00000        2.84262        23.4579     
 -5.25316       -56.7405        21.4825        25.5291        26.6879        0.00000        2.84262        23.4579     
 -5.21203       -56.7405        21.4825        25.5291        26.6879        0.00000        2.84262        23.4579     
 -5.17089       -56.7405        21.4825        25.5291        26.6879        0.00000        2.84261        23.4579     
 -5.12975       -56.7405        21.4825        25.5291        26.6879        0.00000        2.84261        23.4579     
 -5.08861       -56.7405        21.4825        25.5291        26.6879        0.00000        2.84261        23.4580     
 -5.04747       -56.7405        21.4825        25.5291        26.6879        0.00000        2.84261        23.4580     
 -5.00633       -56.7405        21.4825        25.5291        26.6879        0.00000        2.84260        23.4580     
 -4.96519       -56.7405        21.4825        25.5291        26.6879        0.00000        2.84260        23.4580     
 -4.92405       -56.7405        21.4825        25.5291        26.6878        0.00000        2.84260        23.4580     
 -4.88291       -56.7405        21.4825        25.5291        26.6878        0.00000        2.84259        23.4580     
 -4.84177       -56.7405        21.4825        25.5291        26.6878        0.00000        2.84259        23.4581     
 -4.80063       -56.7405        21.4825        25.5291        26.6878        0.00000        2.84258        23.4581     
 -4.75949       -56.7405        21.4824        25.5291        26.6878        0.00000        2.84258        23.4581     
 -4.71835       -56.7405        21.4824        25.5291        26.6878        0.00000        2.84257        23.4581     
 -4.67722       -56.7405        21.4824        25.5290        26.6878        0.00000        2.84256        23.4582     
 -4.63608       -56.7405        21.4824        25.5290        26.6878        0.00000        2.84256        23.4582     
 -4.59494       -56.7405        21.4824        25.5290        26.6878        0.00000        2.84255        23.4582     
 -4.55380       -56.7405        21.4824        25.5290        26.6878        0.00000        2.84254        23.4583     
 -4.51266       -56.7405        21.4824        25.5290        26.6878        0.00000        2.84252        23.4583     
 -4.47152       -56.7405        21.4824        25.5290        26.6878        0.00000        2.84252        23.4583     
 -4.43038       -56.7405        21.4824        25.5290        26.6877        0.00000        2.84251        23.4584     
 -4.38924       -56.7405        21.4824        25.5290        26.6877        0.00000        2.84249        23.4584     
 -4.34810       -56.7405        21.4824        25.5290        26.6877        0.00000        2.84247        23.4585     
 -4.30696       -56.7405        21.4823        25.5289        26.6877        0.00000        2.84246        23.4585     
 -4.26582       -56.7405        21.4823        25.5289        26.6877        0.00000        2.84244        23.4586     
 -4.22468       -56.7405        21.4823        25.5289        26.6877        0.00000        2.84242        23.4587     
 -4.18354       -56.7405        21.4823        25.5289        26.6876        0.00000        2.84239        23.4588     
 -4.14241       -56.7405        21.4823        25.5289        26.6876        0.00000        2.84238        23.4589     
 -4.10127       -56.7405        21.4823        25.5288        26.6876        0.00000        2.84235        23.4590     
 -4.06013       -56.7405        21.4822        25.5288        26.6876        0.00000        2.84233        23.4591     
 -4.01899       -56.7405        21.4822        25.5287        26.6875        0.00000        2.84224        23.4594     
 -3.97785       -56.7405        21.4822        25.5287        26.6875        0.00000        2.84226        23.4593     
 -3.93671       -56.7405        21.4820        25.5285        26.6872        0.00000        2.84203        23.4602     
 -3.89557       -56.7405        21.4816        25.5281        26.6868        0.00000        2.84164        23.4618     
 -3.85443       -56.7405        21.4820        25.5285        26.6873        0.00000        2.84204        23.4602     
 -3.81329       -56.7405        21.4820        25.5285        26.6872        0.00000        2.84201        23.4603     
 -3.77215       -56.7405        21.4820        25.5285        26.6872        0.00000        2.84203        23.4603     
 -3.73101       -56.7405        21.4819        25.5285        26.6872        0.00000        2.84198        23.4604     
 -3.68987       -56.7405        21.4819        25.5284        26.6871        0.00000        2.84194        23.4606     
 -3.64873       -56.7405        21.4818        25.5282        26.6870        0.00000        2.84178        23.4612     
 -3.60759       -56.7405        21.4808        25.5271        26.6857        0.00000        2.84061        23.4658     
 -3.56646       -56.7405        21.4807        25.5270        26.6856        0.00000        2.84051        23.4662     
 -3.52532       -56.7405        21.4814        25.5278        26.6865        0.00000        2.84136        23.4629     
 -3.48418       -56.7405        21.4807        25.5270        26.6857        0.00000        2.84057        23.4660     
 -3.44304       -56.7405        21.4814        25.5278        26.6865        0.00000        2.84134        23.4630     
 -3.40190       -56.7405        21.4813        25.5277        26.6864        0.00000        2.84123        23.4634     
 -3.36076       -56.7405        21.4812        25.5276        26.6863        0.00000        2.84114        23.4637     
 -3.31962       -56.7405        21.4809        25.5273        26.6859        0.00000        2.84081        23.4651     
 -3.27848       -56.7405        21.4788        25.5247        26.6833        0.00000        2.83831        23.4749     
 -3.23734       -56.7405        21.4786        25.5245        26.6830        0.00000        2.83809        23.4758     
 -3.19620       -56.7405        21.4802        25.5263        26.6850        0.00000        2.83990        23.4686     
 -3.15506       -56.7405        21.4800        25.5262        26.6848        0.00000        2.83978        23.4691     
 -3.11392       -56.7405        21.4801        25.5263        26.6849        0.00000        2.83986        23.4688     
 -3.07278       -56.7405        21.4799        25.5261        26.6847        0.00000        2.83964        23.4697     
 -3.03165       -56.7405        21.4798        25.5259        26.6845        0.00000        2.83945        23.4704     
 -2.99051       -56.7405        21.4791        25.5251        26.6837        0.00000        2.83873        23.4733     
 -2.94937       -56.7405        21.4746        25.5197        26.6780        0.00000        2.83340        23.4943     
 -2.90823       -56.7405        21.4742        25.5192        26.6775        0.00000        2.83292        23.4962     
 -2.86709       -56.7405        21.4775        25.5232        26.6817        0.00000        2.83679        23.4809     
 -2.82595       -56.7405        21.4744        25.5195        26.6778        0.00000        2.83319        23.4951     
 -2.78481       -56.7405        21.4774        25.5231        26.6816        0.00000        2.83670        23.4813     
 -2.74367       -56.7405        21.4770        25.5226        26.6811        0.00000        2.83624        23.4831     
 -2.70253       -56.7405        21.4767        25.5222        26.6806        0.00000        2.83582        23.4847     
 -2.66139       -56.7405        21.4753        25.5206        26.6790        0.00000        2.83428        23.4908     
 -2.62025       -56.7405        21.4655        25.5090        26.6668        0.00000        2.82286        23.5358     
 -2.57911       -56.7405        21.4646        25.5079        26.6657        0.00000        2.82180        23.5400     
 -2.53797       -56.7405        21.4718        25.5164        26.6746        0.00000        2.83013        23.5071     
 -2.49684       -56.7405        21.4713        25.5158        26.6740        0.00000        2.82958        23.5093     
 -2.45570       -56.7405        21.4716        25.5162        26.6744        0.00000        2.82994        23.5079     
 -2.41456       -56.7405        21.4708        25.5152        26.6733        0.00000        2.82896        23.5118     
 -2.37342       -56.7405        21.4700        25.5143        26.6724        0.00000        2.82807        23.5153     
 -2.33228       -56.7405        21.4672        25.5109        26.6689        0.00000        2.82476        23.5283     
 -2.29114       -56.7405        21.4461        25.4858        26.6426        0.00000        2.80015        23.6253     
 -2.25000       -56.7405        21.4440        25.4834        26.6401        0.00000        2.79775        23.6347     
 -2.20886       -56.7405        21.4595        25.5018        26.6594        0.00000        2.81586        23.5634     
 -2.16772       -56.7405        21.4453        25.4849        26.6416        0.00000        2.79922        23.6290     
 -2.12658       -56.7405        21.4592        25.5015        26.6590        0.00000        2.81548        23.5649     
 -2.08544       -56.7405        21.4574        25.4993        26.6567        0.00000        2.81338        23.5732     
 -2.04430       -56.7405        21.4558        25.4974        26.6547        0.00000        2.81147        23.5807     
 -2.00316       -56.7405        21.4497        25.4901        26.6471        0.00000        2.80433        23.6088     
 -1.96203       -56.7405        21.4036        25.4354        26.5899        0.00000        2.75066        23.8204     
 -1.92089       -56.7405        21.3987        25.4295        26.5838        0.00000        2.74486        23.8432     
 -1.87975       -56.7405        21.4331        25.4705        26.6266        0.00000        2.78507        23.6847     
 -1.83861       -56.7405        21.4311        25.4680        26.6240        0.00000        2.78264        23.6943     
 -1.79747       -56.7405        21.4325        25.4697        26.6258        0.00000        2.78435        23.6876     
 -1.75633       -56.7405        21.4287        25.4651        26.6210        0.00000        2.77983        23.7054     
 -1.71519       -56.7405        21.4251        25.4609        26.6166        0.00000        2.77572        23.7216     
 -1.67405       -56.7405        21.4118        25.4451        26.6000        0.00000        2.76013        23.7830     
 -1.63291       -56.7405        21.3885        25.4174        26.5711        0.00000        2.73300        23.8899     
 -1.59177       -56.7405        21.2965        25.3081        26.4569        0.00000        2.62573        24.3127     
 -1.55063       -56.7405        21.3793        25.4065        26.5597        0.00000        2.72230        23.9321     
 -1.50949       -56.7405        21.3841        25.4122        26.5656        0.00000        2.72784        23.9103     
 -1.46835       -56.7405        21.3033        25.3162        26.4653        0.00000        2.63366        24.2815     
 -1.42722       -56.7405        21.3595        25.3830        26.5351        0.00000        2.69922        24.0231     
 -1.38608       -56.7405        21.3446        25.3652        26.5165        0.00000        2.68173        24.0920     
 -1.34494       -56.7405        21.3296        25.3474        26.4979        0.00000        2.66427        24.1608     
 -1.30380       -56.7405        21.3231        25.3397        26.4899        0.00000        2.65675        24.1904     
 -1.26266       -56.7405        21.3005        25.3129        26.4618        0.00000        2.63038        24.2944     
 -1.22152       -56.7405        21.2780        25.2861        26.4338        0.00000        2.60407        24.3981     
 -1.18038       -56.7405        21.2685        25.2748        26.4220        0.00000        2.59298        24.4418     
 -1.13924       -56.7405        21.2460        25.2480        26.3941        0.00000        2.56675        24.5452     
 -1.09810       -56.7405        21.2114        25.2070        26.3511        0.00000        2.52646        24.7039     
 -1.05696       -56.7405        21.1770        25.1661        26.3084        0.00000        2.48631        24.8622     
 -1.01582       -56.7405        21.1427        25.1253        26.2658        0.00000        2.44628        25.0200     
-0.974684       -56.7405        21.1287        25.1086        26.2483        0.00000        2.42993        25.0844     
-0.933544       -56.7405        21.0747        25.0445        26.1813        0.00000        2.36696        25.3326     
-0.892405       -56.7405        21.0210        24.9807        26.1145        0.00000        2.30431        25.5795     
-0.851266       -56.7405        20.9675        24.9172        26.0482        0.00000        2.24198        25.8252     
-0.810127       -56.7405        20.9467        24.8924        26.0223        0.00000        2.21769        25.9209     
-0.768987       -56.7405        20.7136        24.6154        25.7326        0.00000        1.94573        26.9927     
-0.727848       -56.7405        20.7725        24.6854        25.8058        0.00000        2.01445        26.7219     
-0.686709       -56.7405        20.6864        24.5831        25.6989        0.00000        1.91409        27.1174     
-0.645570       -56.7405        20.6553        24.5461        25.6603        0.00000        1.87779        27.2605     
-0.604430       -56.7405        20.4188        24.2650        25.3664        0.00000        1.60189        28.3479     
-0.563291       -56.7405        20.4174        24.2634        25.3647        0.00000        1.60030        28.3541     
-0.522152       -56.7405        20.0708        23.8515        24.9341        0.00000        1.19597        29.9476     
-0.481013       -56.7405        20.1635        23.9617        25.0493        0.00000        1.30411        29.5215     
-0.439873       -56.7405        20.1135        23.9022        24.9872        0.00000        1.24578        29.7513     
