|6.6.6
h2o_1E-14_3.tab                                                                                     
           2
f_CO2   
  -12.000000000000000     
   4.1139240506329111E-002
         317
f_O2    
  -110.00000000000000     
  0.34810126582278483     
         317
           5
f_CO2          f_O2           C[O(HP)1]      C[Opx(HP)2]    C[Cc(AE)3]    
 -3.52532       -38.6392                 NaN            NaN   1.00000     
 -3.48418       -38.6392                 NaN            NaN   1.00000     
 -3.44304       -38.6392                 NaN            NaN   1.00000     
 -3.40190       -38.6392                 NaN            NaN   1.00000     
 -3.36076       -38.6392                 NaN            NaN   1.00000     
 -3.31962       -38.6392                 NaN            NaN   1.00000     
 -3.27848       -38.6392                 NaN            NaN   1.00000     
 -3.23734       -38.6392                 NaN            NaN   1.00000     
 -3.19620       -38.6392                 NaN            NaN   1.00000     
 -3.15506       -38.6392                 NaN            NaN   1.00000     
 -3.11392       -38.6392                 NaN            NaN   1.00000     
 -3.07278       -38.6392                 NaN            NaN   1.00000     
 -3.03165       -38.6392                 NaN            NaN   1.00000     
 -2.99051       -38.6392                 NaN            NaN   1.00000     
 -2.94937       -38.6392                 NaN            NaN   1.00000     
 -2.90823       -38.6392                 NaN            NaN   1.00000     
 -2.86709       -38.6392                 NaN            NaN   1.00000     
 -2.82595       -38.6392                 NaN            NaN   1.00000     
 -2.78481       -38.6392                 NaN            NaN   1.00000     
 -2.74367       -38.6392                 NaN            NaN   1.00000     
 -2.70253       -38.6392                 NaN            NaN   1.00000     
 -2.66139       -38.6392                 NaN            NaN   1.00000     
 -2.62025       -38.6392                 NaN            NaN   1.00000     
 -2.57911       -38.6392                 NaN            NaN   1.00000     
 -2.53797       -38.6392                 NaN            NaN   1.00000     
 -2.49684       -38.6392                 NaN            NaN   1.00000     
 -2.45570       -38.6392                 NaN            NaN   1.00000     
 -2.41456       -38.6392                 NaN            NaN   1.00000     
 -2.37342       -38.6392                 NaN            NaN   1.00000     
 -2.33228       -38.6392                 NaN            NaN   1.00000     
 -2.29114       -38.6392                 NaN            NaN   1.00000     
 -2.25000       -38.6392                 NaN            NaN   1.00000     
 -2.20886       -38.6392                 NaN            NaN   1.00000     
 -2.16772       -38.6392                 NaN            NaN   1.00000     
 -2.12658       -38.6392                 NaN            NaN   1.00000     
 -2.08544       -38.6392                 NaN            NaN   1.00000     
 -2.04430       -38.6392                 NaN            NaN   1.00000     
 -2.00316       -38.6392                 NaN            NaN   1.00000     
 -1.96203       -38.6392                 NaN            NaN   1.00000     
 -1.92089       -38.6392                 NaN            NaN  0.999999     
 -1.87975       -38.6392                 NaN            NaN   1.00000     
 -1.83861       -38.6392                 NaN            NaN   1.00000     
 -1.79747       -38.6392                 NaN            NaN   1.00000     
 -1.75633       -38.6392                 NaN            NaN   1.00000     
 -1.71519       -38.6392                 NaN            NaN   1.00000     
 -1.67405       -38.6392                 NaN            NaN   1.00000     
 -1.63291       -38.6392                 NaN            NaN  0.999999     
 -1.59177       -38.6392                 NaN            NaN  0.999999     
 -1.55063       -38.6392                 NaN            NaN  0.999999     
 -1.50949       -38.6392                 NaN            NaN  0.999999     
 -1.46835       -38.6392                 NaN            NaN  0.999999     
 -1.42722       -38.6392                 NaN            NaN  0.999999     
 -1.38608       -38.6392                 NaN            NaN  0.999999     
 -1.34494       -38.6392                 NaN            NaN  0.999999     
 -1.30380       -38.6392                 NaN            NaN  0.999999     
 -1.26266       -38.6392                 NaN            NaN  0.999999     
 -1.22152       -38.6392                 NaN            NaN  0.999999     
 -1.18038       -38.6392                 NaN            NaN  0.999999     
 -1.13924       -38.6392                 NaN            NaN  0.999998     
 -1.09810       -38.6392                 NaN            NaN  0.999998     
 -1.05696       -38.6392                 NaN            NaN  0.999998     
 -1.01582       -38.6392                 NaN            NaN  0.999998     
-0.974684       -38.6392                 NaN            NaN  0.999998     
-0.933544       -38.6392                 NaN            NaN  0.999997     
-0.892405       -38.6392                 NaN            NaN  0.999997     
-0.851266       -38.6392                 NaN            NaN  0.999997     
-0.810127       -38.6392                 NaN            NaN  0.999997     
-0.768987       -38.6392                 NaN            NaN  0.999996     
-0.727848       -38.6392                 NaN            NaN  0.999996     
-0.686709       -38.6392                 NaN            NaN  0.999995     
-0.645570       -38.6392                 NaN            NaN  0.999995     
-0.604430       -38.6392                 NaN            NaN  0.999994     
-0.563291       -38.6392                 NaN            NaN  0.999994     
-0.522152       -38.6392                 NaN            NaN  0.999993     
-0.481013       -38.6392                 NaN            NaN  0.999993     
-0.439873       -38.6392                 NaN            NaN  0.999992     
-0.398734       -38.6392                 NaN            NaN  0.999991     
-0.357595       -38.6392                 NaN            NaN  0.999990     
-0.316456       -38.6392                 NaN            NaN  0.999989     
-0.275316       -38.6392                 NaN            NaN  0.999988     
-0.234177       -38.6392                 NaN            NaN  0.999986     
-0.193038       -38.6392                 NaN            NaN  0.999986     
-0.151899       -38.6392                 NaN            NaN  0.999984     
-0.110759       -38.6392                 NaN            NaN  0.999982     
-0.696203E-001  -38.6392                 NaN            NaN  0.999980     
-0.284810E-001  -38.6392                 NaN            NaN  0.999979     
 0.126582E-001  -38.6392                 NaN            NaN  0.999977     
 0.537975E-001  -38.6392                 NaN            NaN  0.999974     
 0.949367E-001  -38.6392                 NaN            NaN  0.999971     
 0.136076       -38.6392                 NaN            NaN  0.999969     
 0.177215       -38.6392                 NaN            NaN  0.999966     
 0.218354       -38.6392                 NaN            NaN  0.999962     
 0.259494       -38.6392                 NaN            NaN  0.999957     
 0.300633       -38.6392                 NaN            NaN  0.999953     
 0.341772       -38.6392                 NaN            NaN  0.999951     
 0.382911       -38.6392                 NaN            NaN  0.999944     
 0.424051       -38.6392                 NaN            NaN  0.999938     
 0.465190       -38.6392                 NaN            NaN  0.999935     
 0.506329       -38.6392                 NaN            NaN  0.999928     
 0.547468       -38.6392                 NaN            NaN  0.999918     
 0.588608       -38.6392                 NaN            NaN  0.999909     
 0.629747       -38.6392                 NaN            NaN  0.999904     
 0.670886       -38.6392                 NaN            NaN  0.999895     
 0.712025       -38.6392                 NaN            NaN  0.999881     
 0.753165       -38.6392                 NaN            NaN  0.999867     
 0.794304       -38.6392                 NaN            NaN  0.999860     
 0.835443       -38.6392                 NaN            NaN  0.999846     
 0.876582       -38.6392                 NaN            NaN  0.999826     
 0.917722       -38.6392                 NaN            NaN  0.999805     
 0.958861       -38.6392                 NaN            NaN  0.999785     
  1.00000       -38.6392                 NaN            NaN  0.999776     
 -12.0000       -38.2911        1.00000        1.00000                 NaN
 -11.9589       -38.2911        1.00000        1.00000                 NaN
 -11.9177       -38.2911        1.00000        1.00000                 NaN
 -11.8766       -38.2911        1.00000        1.00000                 NaN
 -11.8354       -38.2911        1.00000        1.00000                 NaN
 -11.7943       -38.2911        1.00000        1.00000                 NaN
 -11.7532       -38.2911        1.00000        1.00000                 NaN
 -11.7120       -38.2911        1.00000        1.00000                 NaN
 -11.6709       -38.2911        1.00000        1.00000                 NaN
 -11.6297       -38.2911        1.00000        1.00000                 NaN
 -11.5886       -38.2911        1.00000        1.00000                 NaN
 -11.5475       -38.2911        1.00000        1.00000                 NaN
 -11.5063       -38.2911        1.00000        1.00000                 NaN
 -11.4652       -38.2911        1.00000        1.00000                 NaN
 -11.4241       -38.2911        1.00000        1.00000                 NaN
 -11.3829       -38.2911        1.00000        1.00000                 NaN
 -11.3418       -38.2911        1.00000        1.00000                 NaN
 -11.3006       -38.2911        1.00000        1.00000                 NaN
 -11.2595       -38.2911        1.00000        1.00000                 NaN
 -11.2184       -38.2911        1.00000        1.00000                 NaN
 -11.1772       -38.2911        1.00000        1.00000                 NaN
 -11.1361       -38.2911        1.00000        1.00000                 NaN
 -11.0949       -38.2911        1.00000        1.00000                 NaN
 -11.0538       -38.2911        1.00000        1.00000                 NaN
 -11.0127       -38.2911        1.00000        1.00000                 NaN
 -10.9715       -38.2911        1.00000        1.00000                 NaN
 -10.9304       -38.2911        1.00000        1.00000                 NaN
 -10.8892       -38.2911        1.00000        1.00000                 NaN
 -10.8481       -38.2911        1.00000        1.00000                 NaN
 -10.8070       -38.2911        1.00000        1.00000                 NaN
 -10.7658       -38.2911        1.00000        1.00000                 NaN
 -10.7247       -38.2911        1.00000        1.00000                 NaN
 -10.6835       -38.2911        1.00000        1.00000                 NaN
 -10.6424       -38.2911        1.00000        1.00000                 NaN
 -10.6013       -38.2911        1.00000        1.00000                 NaN
 -10.5601       -38.2911        1.00000        1.00000                 NaN
 -10.5190       -38.2911        1.00000        1.00000                 NaN
 -10.4778       -38.2911        1.00000        1.00000                 NaN
 -10.4367       -38.2911        1.00000        1.00000                 NaN
 -10.3956       -38.2911        1.00000        1.00000                 NaN
 -10.3544       -38.2911        1.00000        1.00000                 NaN
 -10.3133       -38.2911        1.00000        1.00000                 NaN
 -10.2722       -38.2911        1.00000        1.00000                 NaN
 -10.2310       -38.2911        1.00000        1.00000                 NaN
 -10.1899       -38.2911        1.00000        1.00000                 NaN
 -10.1487       -38.2911        1.00000        1.00000                 NaN
 -10.1076       -38.2911        1.00000        1.00000                 NaN
 -10.0665       -38.2911        1.00000        1.00000                 NaN
 -10.0253       -38.2911        1.00000        1.00000                 NaN
 -9.98418       -38.2911        1.00000        1.00000                 NaN
 -9.94304       -38.2911        1.00000        1.00000                 NaN
 -9.90190       -38.2911        1.00000        1.00000                 NaN
 -9.86076       -38.2911        1.00000        1.00000                 NaN
 -9.81962       -38.2911        1.00000        1.00000                 NaN
 -9.77848       -38.2911        1.00000        1.00000                 NaN
 -9.73734       -38.2911        1.00000        1.00000                 NaN
 -9.69620       -38.2911        1.00000        1.00000                 NaN
 -9.65506       -38.2911        1.00000        1.00000                 NaN
 -9.61392       -38.2911        1.00000        1.00000                 NaN
 -9.57278       -38.2911        1.00000        1.00000                 NaN
 -9.53165       -38.2911        1.00000        1.00000                 NaN
 -9.49051       -38.2911        1.00000        1.00000                 NaN
 -9.44937       -38.2911        1.00000        1.00000                 NaN
 -9.40823       -38.2911        1.00000        1.00000                 NaN
 -9.36709       -38.2911        1.00000        1.00000                 NaN
 -9.32595       -38.2911        1.00000        1.00000                 NaN
 -9.28481       -38.2911        1.00000        1.00000                 NaN
 -9.24367       -38.2911        1.00000        1.00000                 NaN
 -9.20253       -38.2911        1.00000        1.00000                 NaN
 -9.16139       -38.2911        1.00000        1.00000                 NaN
 -9.12025       -38.2911        1.00000        1.00000                 NaN
 -9.07911       -38.2911        1.00000        1.00000                 NaN
 -9.03797       -38.2911        1.00000        1.00000                 NaN
 -8.99684       -38.2911        1.00000        1.00000                 NaN
 -8.95570       -38.2911        1.00000        1.00000                 NaN
 -8.91456       -38.2911        1.00000        1.00000                 NaN
 -8.87342       -38.2911        1.00000        1.00000                 NaN
 -8.83228       -38.2911        1.00000        1.00000                 NaN
 -8.79114       -38.2911        1.00000        1.00000                 NaN
 -8.75000       -38.2911        1.00000        1.00000                 NaN
 -8.70886       -38.2911        1.00000        1.00000                 NaN
 -8.66772       -38.2911        1.00000        1.00000                 NaN
 -8.62658       -38.2911        1.00000        1.00000                 NaN
 -8.58544       -38.2911        1.00000        1.00000                 NaN
 -8.54430       -38.2911        1.00000        1.00000                 NaN
 -8.50316       -38.2911        1.00000        1.00000                 NaN
 -8.46203       -38.2911        1.00000        1.00000                 NaN
 -8.42089       -38.2911        1.00000        1.00000                 NaN
 -8.37975       -38.2911        1.00000        1.00000                 NaN
 -8.33861       -38.2911        1.00000        1.00000                 NaN
 -8.29747       -38.2911        1.00000        1.00000                 NaN
 -8.25633       -38.2911        1.00000        1.00000                 NaN
 -8.21519       -38.2911        1.00000        1.00000                 NaN
 -8.17405       -38.2911        1.00000        1.00000                 NaN
 -8.13291       -38.2911        1.00000        1.00000                 NaN
 -8.09177       -38.2911        1.00000        1.00000                 NaN
 -8.05063       -38.2911        1.00000        1.00000                 NaN
 -8.00949       -38.2911        1.00000        1.00000                 NaN
 -7.96835       -38.2911        1.00000        1.00000                 NaN
 -7.92722       -38.2911                 NaN   1.00000        1.00000     
 -7.88608       -38.2911                 NaN   1.00000        1.00000     
 -7.84494       -38.2911                 NaN   1.00000        1.00000     
 -7.80380       -38.2911                 NaN   1.00000        1.00000     
 -7.76266       -38.2911                 NaN   1.00000        1.00000     
 -7.72152       -38.2911                 NaN   1.00000        1.00000     
 -7.68038       -38.2911                 NaN   1.00000        1.00000     
 -7.63924       -38.2911                 NaN   1.00000        1.00000     
 -7.59810       -38.2911                 NaN   1.00000        1.00000     
 -7.55696       -38.2911                 NaN   1.00000        1.00000     
 -7.51582       -38.2911                 NaN   1.00000        1.00000     
 -7.47468       -38.2911                 NaN   1.00000        1.00000     
 -7.43354       -38.2911                 NaN   1.00000        1.00000     
 -7.39241       -38.2911                 NaN   1.00000        1.00000     
 -7.35127       -38.2911                 NaN   1.00000        1.00000     
 -7.31013       -38.2911                 NaN   1.00000        1.00000     
 -7.26899       -38.2911                 NaN   1.00000        1.00000     
 -7.22785       -38.2911                 NaN   1.00000        1.00000     
 -7.18671       -38.2911                 NaN   1.00000        1.00000     
 -7.14557       -38.2911                 NaN   1.00000        1.00000     
 -7.10443       -38.2911                 NaN   1.00000        1.00000     
 -7.06329       -38.2911                 NaN   1.00000        1.00000     
 -7.02215       -38.2911                 NaN   1.00000        1.00000     
 -6.98101       -38.2911                 NaN   1.00000        1.00000     
 -6.93987       -38.2911                 NaN   1.00000        1.00000     
 -6.89873       -38.2911                 NaN   1.00000        1.00000     
 -6.85759       -38.2911                 NaN   1.00000        1.00000     
 -6.81646       -38.2911                 NaN            NaN   1.00000     
 -6.77532       -38.2911                 NaN            NaN   1.00000     
 -6.73418       -38.2911                 NaN            NaN   1.00000     
 -6.69304       -38.2911                 NaN            NaN   1.00000     
 -6.65190       -38.2911                 NaN            NaN   1.00000     
 -6.61076       -38.2911                 NaN            NaN   1.00000     
 -6.56962       -38.2911                 NaN            NaN   1.00000     
 -6.52848       -38.2911                 NaN            NaN   1.00000     
 -6.48734       -38.2911                 NaN            NaN   1.00000     
 -6.44620       -38.2911                 NaN            NaN   1.00000     
 -6.40506       -38.2911                 NaN            NaN   1.00000     
 -6.36392       -38.2911                 NaN            NaN   1.00000     
 -6.32278       -38.2911                 NaN            NaN   1.00000     
 -6.28165       -38.2911                 NaN            NaN   1.00000     
 -6.24051       -38.2911                 NaN            NaN   1.00000     
 -6.19937       -38.2911                 NaN            NaN   1.00000     
 -6.15823       -38.2911                 NaN            NaN   1.00000     
 -6.11709       -38.2911                 NaN            NaN   1.00000     
 -6.07595       -38.2911                 NaN            NaN   1.00000     
 -6.03481       -38.2911                 NaN            NaN   1.00000     
 -5.99367       -38.2911                 NaN            NaN   1.00000     
 -5.95253       -38.2911                 NaN            NaN   1.00000     
 -5.91139       -38.2911                 NaN            NaN   1.00000     
 -5.87025       -38.2911                 NaN            NaN   1.00000     
 -5.82911       -38.2911                 NaN            NaN   1.00000     
 -5.78797       -38.2911                 NaN            NaN   1.00000     
 -5.74684       -38.2911                 NaN            NaN   1.00000     
 -5.70570       -38.2911                 NaN            NaN   1.00000     
 -5.66456       -38.2911                 NaN            NaN   1.00000     
 -5.62342       -38.2911                 NaN            NaN   1.00000     
 -5.58228       -38.2911                 NaN            NaN   1.00000     
 -5.54114       -38.2911                 NaN            NaN   1.00000     
 -5.50000       -38.2911                 NaN            NaN   1.00000     
 -5.45886       -38.2911                 NaN            NaN   1.00000     
 -5.41772       -38.2911                 NaN            NaN   1.00000     
 -5.37658       -38.2911                 NaN            NaN   1.00000     
 -5.33544       -38.2911                 NaN            NaN   1.00000     
 -5.29430       -38.2911                 NaN            NaN   1.00000     
 -5.25316       -38.2911                 NaN            NaN   1.00000     
 -5.21203       -38.2911                 NaN            NaN   1.00000     
 -5.17089       -38.2911                 NaN            NaN   1.00000     
 -5.12975       -38.2911                 NaN            NaN   1.00000     
 -5.08861       -38.2911                 NaN            NaN   1.00000     
 -5.04747       -38.2911                 NaN            NaN   1.00000     
 -5.00633       -38.2911                 NaN            NaN   1.00000     
 -4.96519       -38.2911                 NaN            NaN   1.00000     
 -4.92405       -38.2911                 NaN            NaN   1.00000     
 -4.88291       -38.2911                 NaN            NaN   1.00000     
 -4.84177       -38.2911                 NaN            NaN   1.00000     
 -4.80063       -38.2911                 NaN            NaN   1.00000     
 -4.75949       -38.2911                 NaN            NaN   1.00000     
 -4.71835       -38.2911                 NaN            NaN   1.00000     
 -4.67722       -38.2911                 NaN            NaN   1.00000     
 -4.63608       -38.2911                 NaN            NaN   1.00000     
 -4.59494       -38.2911                 NaN            NaN   1.00000     
 -4.55380       -38.2911                 NaN            NaN   1.00000     
 -4.51266       -38.2911                 NaN            NaN   1.00000     
 -4.47152       -38.2911                 NaN            NaN   1.00000     
 -4.43038       -38.2911                 NaN            NaN   1.00000     
 -4.38924       -38.2911                 NaN            NaN   1.00000     
 -4.34810       -38.2911                 NaN            NaN   1.00000     
 -4.30696       -38.2911                 NaN            NaN   1.00000     
 -4.26582       -38.2911                 NaN            NaN   1.00000     
 -4.22468       -38.2911                 NaN            NaN   1.00000     
 -4.18354       -38.2911                 NaN            NaN   1.00000     
 -4.14241       -38.2911                 NaN            NaN   1.00000     
 -4.10127       -38.2911                 NaN            NaN   1.00000     
 -4.06013       -38.2911                 NaN            NaN   1.00000     
 -4.01899       -38.2911                 NaN            NaN   1.00000     
 -3.97785       -38.2911                 NaN            NaN   1.00000     
 -3.93671       -38.2911                 NaN            NaN   1.00000     
 -3.89557       -38.2911                 NaN            NaN   1.00000     
 -3.85443       -38.2911                 NaN            NaN   1.00000     
 -3.81329       -38.2911                 NaN            NaN   1.00000     
 -3.77215       -38.2911                 NaN            NaN   1.00000     
 -3.73101       -38.2911                 NaN            NaN   1.00000     
 -3.68987       -38.2911                 NaN            NaN   1.00000     
 -3.64873       -38.2911                 NaN            NaN   1.00000     
 -3.60759       -38.2911                 NaN            NaN   1.00000     
 -3.56646       -38.2911                 NaN            NaN   1.00000     
 -3.52532       -38.2911                 NaN            NaN   1.00000     
 -3.48418       -38.2911                 NaN            NaN   1.00000     
 -3.44304       -38.2911                 NaN            NaN   1.00000     
 -3.40190       -38.2911                 NaN            NaN   1.00000     
 -3.36076       -38.2911                 NaN            NaN   1.00000     
 -3.31962       -38.2911                 NaN            NaN   1.00000     
 -3.27848       -38.2911                 NaN            NaN   1.00000     
 -3.23734       -38.2911                 NaN            NaN   1.00000     
 -3.19620       -38.2911                 NaN            NaN   1.00000     
 -3.15506       -38.2911                 NaN            NaN   1.00000     
 -3.11392       -38.2911                 NaN            NaN   1.00000     
 -3.07278       -38.2911                 NaN            NaN   1.00000     
 -3.03165       -38.2911                 NaN            NaN   1.00000     
 -2.99051       -38.2911                 NaN            NaN   1.00000     
 -2.94937       -38.2911                 NaN            NaN   1.00000     
 -2.90823       -38.2911                 NaN            NaN   1.00000     
 -2.86709       -38.2911                 NaN            NaN   1.00000     
 -2.82595       -38.2911                 NaN            NaN   1.00000     
 -2.78481       -38.2911                 NaN            NaN   1.00000     
 -2.74367       -38.2911                 NaN            NaN   1.00000     
 -2.70253       -38.2911                 NaN            NaN   1.00000     
 -2.66139       -38.2911                 NaN            NaN   1.00000     
 -2.62025       -38.2911                 NaN            NaN   1.00000     
 -2.57911       -38.2911                 NaN            NaN   1.00000     
 -2.53797       -38.2911                 NaN            NaN   1.00000     
 -2.49684       -38.2911                 NaN            NaN   1.00000     
 -2.45570       -38.2911                 NaN            NaN   1.00000     
 -2.41456       -38.2911                 NaN            NaN   1.00000     
 -2.37342       -38.2911                 NaN            NaN   1.00000     
 -2.33228       -38.2911                 NaN            NaN   1.00000     
 -2.29114       -38.2911                 NaN            NaN   1.00000     
 -2.25000       -38.2911                 NaN            NaN   1.00000     
 -2.20886       -38.2911                 NaN            NaN   1.00000     
 -2.16772       -38.2911                 NaN            NaN   1.00000     
 -2.12658       -38.2911                 NaN            NaN   1.00000     
 -2.08544       -38.2911                 NaN            NaN   1.00000     
 -2.04430       -38.2911                 NaN            NaN   1.00000     
 -2.00316       -38.2911                 NaN            NaN   1.00000     
 -1.96203       -38.2911                 NaN            NaN   1.00000     
 -1.92089       -38.2911                 NaN            NaN   1.00000     
 -1.87975       -38.2911                 NaN            NaN   1.00000     
 -1.83861       -38.2911                 NaN            NaN   1.00000     
 -1.79747       -38.2911                 NaN            NaN   1.00000     
 -1.75633       -38.2911                 NaN            NaN   1.00000     
 -1.71519       -38.2911                 NaN            NaN   1.00000     
 -1.67405       -38.2911                 NaN            NaN   1.00000     
 -1.63291       -38.2911                 NaN            NaN  0.999999     
 -1.59177       -38.2911                 NaN            NaN  0.999999     
 -1.55063       -38.2911                 NaN            NaN  0.999999     
 -1.50949       -38.2911                 NaN            NaN  0.999999     
 -1.46835       -38.2911                 NaN            NaN  0.999999     
 -1.42722       -38.2911                 NaN            NaN  0.999999     
 -1.38608       -38.2911                 NaN            NaN  0.999999     
 -1.34494       -38.2911                 NaN            NaN  0.999999     
 -1.30380       -38.2911                 NaN            NaN  0.999999     
 -1.26266       -38.2911                 NaN            NaN  0.999999     
 -1.22152       -38.2911                 NaN            NaN  0.999999     
 -1.18038       -38.2911                 NaN            NaN  0.999999     
 -1.13924       -38.2911                 NaN            NaN  0.999999     
 -1.09810       -38.2911                 NaN            NaN  0.999998     
 -1.05696       -38.2911                 NaN            NaN  0.999998     
 -1.01582       -38.2911                 NaN            NaN  0.999998     
-0.974684       -38.2911                 NaN            NaN  0.999998     
-0.933544       -38.2911                 NaN            NaN  0.999998     
-0.892405       -38.2911                 NaN            NaN  0.999997     
-0.851266       -38.2911                 NaN            NaN  0.999997     
-0.810127       -38.2911                 NaN            NaN  0.999997     
-0.768987       -38.2911                 NaN            NaN  0.999997     
-0.727848       -38.2911                 NaN            NaN  0.999996     
-0.686709       -38.2911                 NaN            NaN  0.999996     
-0.645570       -38.2911                 NaN            NaN  0.999996     
-0.604430       -38.2911                 NaN            NaN  0.999995     
-0.563291       -38.2911                 NaN            NaN  0.999995     
-0.522152       -38.2911                 NaN            NaN  0.999994     
-0.481013       -38.2911                 NaN            NaN  0.999994     
-0.439873       -38.2911                 NaN            NaN  0.999993     
-0.398734       -38.2911                 NaN            NaN  0.999992     
-0.357595       -38.2911                 NaN            NaN  0.999992     
-0.316456       -38.2911                 NaN            NaN  0.999991     
-0.275316       -38.2911                 NaN            NaN  0.999989     
-0.234177       -38.2911                 NaN            NaN  0.999988     
-0.193038       -38.2911                 NaN            NaN  0.999988     
-0.151899       -38.2911                 NaN            NaN  0.999987     
-0.110759       -38.2911                 NaN            NaN  0.999985     
-0.696203E-001  -38.2911                 NaN            NaN  0.999982     
-0.284810E-001  -38.2911                 NaN            NaN  0.999983     
 0.126582E-001  -38.2911                 NaN            NaN  0.999981     
 0.537975E-001  -38.2911                 NaN            NaN  0.999978     
 0.949367E-001  -38.2911                 NaN            NaN  0.999978     
 0.136076       -38.2911                 NaN            NaN  0.999975     
 0.177215       -38.2911                 NaN            NaN  0.999972     
 0.218354       -38.2911                 NaN            NaN  0.999967     
 0.259494       -38.2911                 NaN            NaN  0.999963     
 0.300633       -38.2911                 NaN            NaN  0.999963     
 0.341772       -38.2911                 NaN            NaN  0.999959     
 0.382911       -38.2911                 NaN            NaN  0.999952     
 0.424051       -38.2911                 NaN            NaN  0.999945     
 0.465190       -38.2911                 NaN            NaN  0.999946     
 0.506329       -38.2911                 NaN            NaN  0.999940     
 0.547468       -38.2911                 NaN            NaN  0.999930     
 0.588608       -38.2911                 NaN            NaN  0.999920     
 0.629747       -38.2911                 NaN            NaN  0.999921     
 0.670886       -38.2911                 NaN            NaN  0.999912     
 0.712025       -38.2911                 NaN            NaN  0.999898     
 0.753165       -38.2911                 NaN            NaN  0.999899     
 0.794304       -38.2911                 NaN            NaN  0.999885     
 0.835443       -38.2911                 NaN            NaN  0.999871     
 0.876582       -38.2911                 NaN            NaN  0.999850     
 0.917722       -38.2911                 NaN            NaN  0.999830     
 0.958861       -38.2911                 NaN            NaN  0.999832     
  1.00000       -38.2911                 NaN            NaN  0.999812     
 -12.0000       -37.9430        1.00000        1.00000                 NaN
 -11.9589       -37.9430        1.00000        1.00000                 NaN
 -11.9177       -37.9430        1.00000        1.00000                 NaN
 -11.8766       -37.9430        1.00000        1.00000                 NaN
 -11.8354       -37.9430        1.00000        1.00000                 NaN
 -11.7943       -37.9430        1.00000        1.00000                 NaN
 -11.7532       -37.9430        1.00000        1.00000                 NaN
 -11.7120       -37.9430        1.00000        1.00000                 NaN
 -11.6709       -37.9430        1.00000        1.00000                 NaN
 -11.6297       -37.9430        1.00000        1.00000                 NaN
 -11.5886       -37.9430        1.00000        1.00000                 NaN
 -11.5475       -37.9430        1.00000        1.00000                 NaN
 -11.5063       -37.9430        1.00000        1.00000                 NaN
 -11.4652       -37.9430        1.00000        1.00000                 NaN
 -11.4241       -37.9430        1.00000        1.00000                 NaN
 -11.3829       -37.9430        1.00000        1.00000                 NaN
 -11.3418       -37.9430        1.00000        1.00000                 NaN
 -11.3006       -37.9430        1.00000        1.00000                 NaN
 -11.2595       -37.9430        1.00000        1.00000                 NaN
 -11.2184       -37.9430        1.00000        1.00000                 NaN
 -11.1772       -37.9430        1.00000        1.00000                 NaN
 -11.1361       -37.9430        1.00000        1.00000                 NaN
 -11.0949       -37.9430        1.00000        1.00000                 NaN
 -11.0538       -37.9430        1.00000        1.00000                 NaN
 -11.0127       -37.9430        1.00000        1.00000                 NaN
 -10.9715       -37.9430        1.00000        1.00000                 NaN
 -10.9304       -37.9430        1.00000        1.00000                 NaN
 -10.8892       -37.9430        1.00000        1.00000                 NaN
 -10.8481       -37.9430        1.00000        1.00000                 NaN
 -10.8070       -37.9430        1.00000        1.00000                 NaN
 -10.7658       -37.9430        1.00000        1.00000                 NaN
 -10.7247       -37.9430        1.00000        1.00000                 NaN
 -10.6835       -37.9430        1.00000        1.00000                 NaN
 -10.6424       -37.9430        1.00000        1.00000                 NaN
 -10.6013       -37.9430        1.00000        1.00000                 NaN
 -10.5601       -37.9430        1.00000        1.00000                 NaN
 -10.5190       -37.9430        1.00000        1.00000                 NaN
 -10.4778       -37.9430        1.00000        1.00000                 NaN
 -10.4367       -37.9430        1.00000        1.00000                 NaN
 -10.3956       -37.9430        1.00000        1.00000                 NaN
 -10.3544       -37.9430        1.00000        1.00000                 NaN
 -10.3133       -37.9430        1.00000        1.00000                 NaN
 -10.2722       -37.9430        1.00000        1.00000                 NaN
 -10.2310       -37.9430        1.00000        1.00000                 NaN
 -10.1899       -37.9430        1.00000        1.00000                 NaN
 -10.1487       -37.9430        1.00000        1.00000                 NaN
 -10.1076       -37.9430        1.00000        1.00000                 NaN
 -10.0665       -37.9430        1.00000        1.00000                 NaN
 -10.0253       -37.9430        1.00000        1.00000                 NaN
 -9.98418       -37.9430        1.00000        1.00000                 NaN
 -9.94304       -37.9430        1.00000        1.00000                 NaN
 -9.90190       -37.9430        1.00000        1.00000                 NaN
 -9.86076       -37.9430        1.00000        1.00000                 NaN
 -9.81962       -37.9430        1.00000        1.00000                 NaN
 -9.77848       -37.9430        1.00000        1.00000                 NaN
 -9.73734       -37.9430        1.00000        1.00000                 NaN
 -9.69620       -37.9430        1.00000        1.00000                 NaN
 -9.65506       -37.9430        1.00000        1.00000                 NaN
 -9.61392       -37.9430        1.00000        1.00000                 NaN
 -9.57278       -37.9430        1.00000        1.00000                 NaN
 -9.53165       -37.9430        1.00000        1.00000                 NaN
 -9.49051       -37.9430        1.00000        1.00000                 NaN
 -9.44937       -37.9430        1.00000        1.00000                 NaN
 -9.40823       -37.9430        1.00000        1.00000                 NaN
 -9.36709       -37.9430        1.00000        1.00000                 NaN
 -9.32595       -37.9430        1.00000        1.00000                 NaN
 -9.28481       -37.9430        1.00000        1.00000                 NaN
 -9.24367       -37.9430        1.00000        1.00000                 NaN
