|6.6.6
h2o_1E-14_3.tab                                                                                     
           2
f_CO2   
  -12.000000000000000     
   4.1139240506329111E-002
         317
f_O2    
  -110.00000000000000     
  0.34810126582278483     
         317
           9
f_CO2          f_O2           O(HP)          Opx(HP)        iron           mt             hem            Cc(AE)         q             
 -11.8766       -60.5696        19.0274        54.5885                 NaN            NaN   26.3841                 NaN            NaN
 -11.8354       -60.5696        19.0274        54.5885                 NaN            NaN   26.3841                 NaN            NaN
 -11.7943       -60.5696        19.0274        54.5885                 NaN            NaN   26.3841                 NaN            NaN
 -11.7532       -60.5696        19.0274        54.5885                 NaN            NaN   26.3841                 NaN            NaN
 -11.7120       -60.5696        19.0274        54.5885                 NaN            NaN   26.3841                 NaN            NaN
 -11.6709       -60.5696        19.0274        54.5885                 NaN            NaN   26.3841                 NaN            NaN
 -11.6297       -60.5696        19.0274        54.5885                 NaN            NaN   26.3841                 NaN            NaN
 -11.5886       -60.5696        19.0274        54.5885                 NaN            NaN   26.3841                 NaN            NaN
 -11.5475       -60.5696        19.0274        54.5885                 NaN            NaN   26.3841                 NaN            NaN
 -11.5063       -60.5696        19.0274        54.5885                 NaN            NaN   26.3841                 NaN            NaN
 -11.4652       -60.5696        19.0274        54.5885                 NaN            NaN   26.3841                 NaN            NaN
 -11.4241       -60.5696        19.0274        54.5885                 NaN            NaN   26.3841                 NaN            NaN
 -11.3829       -60.5696        19.0274        54.5885                 NaN            NaN   26.3841                 NaN            NaN
 -11.3418       -60.5696        19.0274        54.5885                 NaN            NaN   26.3841                 NaN            NaN
 -11.3006       -60.5696        19.0274        54.5885                 NaN            NaN   26.3841                 NaN            NaN
 -11.2595       -60.5696        19.0274        54.5885                 NaN            NaN   26.3841                 NaN            NaN
 -11.2184       -60.5696        19.0274        54.5885                 NaN            NaN   26.3841                 NaN            NaN
 -11.1772       -60.5696        19.0274        54.5885                 NaN            NaN   26.3841                 NaN            NaN
 -11.1361       -60.5696        19.0274        54.5885                 NaN            NaN   26.3841                 NaN            NaN
 -11.0949       -60.5696        19.0274        54.5885                 NaN            NaN   26.3841                 NaN            NaN
 -11.0538       -60.5696        19.0274        54.5885                 NaN            NaN   26.3841                 NaN            NaN
 -11.0127       -60.5696        19.0274        54.5885                 NaN            NaN   26.3841                 NaN            NaN
 -10.9715       -60.5696        19.0274        54.5885                 NaN            NaN   26.3841                 NaN            NaN
 -10.9304       -60.5696        19.0274        54.5885                 NaN            NaN   26.3841                 NaN            NaN
 -10.8892       -60.5696        19.0274        54.5885                 NaN            NaN   26.3841                 NaN            NaN
 -10.8481       -60.5696        19.0274        54.5885                 NaN            NaN   26.3841                 NaN            NaN
 -10.8070       -60.5696        19.0274        54.5885                 NaN            NaN   26.3841                 NaN            NaN
 -10.7658       -60.5696        19.0274        54.5885                 NaN            NaN   26.3841                 NaN            NaN
 -10.7247       -60.5696        19.0274        54.5885                 NaN            NaN   26.3841                 NaN            NaN
 -10.6835       -60.5696        19.0274        54.5885                 NaN            NaN   26.3841                 NaN            NaN
 -10.6424       -60.5696        19.0274        54.5885                 NaN            NaN   26.3841                 NaN            NaN
 -10.6013       -60.5696        19.0274        54.5885                 NaN            NaN   26.3841                 NaN            NaN
 -10.5601       -60.5696        19.0274        54.5885                 NaN            NaN   26.3841                 NaN            NaN
 -10.5190       -60.5696        19.0274        54.5885                 NaN            NaN   26.3841                 NaN            NaN
 -10.4778       -60.5696        19.0274        54.5885                 NaN            NaN   26.3841                 NaN            NaN
 -10.4367       -60.5696        19.0274        54.5885                 NaN            NaN   26.3841                 NaN            NaN
 -10.3956       -60.5696        19.0274        54.5885                 NaN            NaN   26.3841                 NaN            NaN
 -10.3544       -60.5696        19.0274        54.5885                 NaN            NaN   26.3841                 NaN            NaN
 -10.3133       -60.5696        19.0274        54.5885                 NaN            NaN   26.3841                 NaN            NaN
 -10.2722       -60.5696        19.0274        54.5885                 NaN            NaN   26.3841                 NaN            NaN
 -10.2310       -60.5696        19.0274        54.5885                 NaN            NaN   26.3841                 NaN            NaN
 -10.1899       -60.5696        19.0274        54.5885                 NaN            NaN   26.3841                 NaN            NaN
 -10.1487       -60.5696        19.0274        54.5885                 NaN            NaN   26.3841                 NaN            NaN
 -10.1076       -60.5696        19.0274        54.5885                 NaN            NaN   26.3841                 NaN            NaN
 -10.0665       -60.5696        19.0274        54.5885                 NaN            NaN   26.3841                 NaN            NaN
 -10.0253       -60.5696        19.0274        54.5885                 NaN            NaN   26.3841                 NaN            NaN
 -9.98418       -60.5696        19.0274        54.5885                 NaN            NaN   26.3841                 NaN            NaN
 -9.94304       -60.5696        19.0274        54.5885                 NaN            NaN   26.3841                 NaN            NaN
 -9.90190       -60.5696        19.0274        54.5885                 NaN            NaN   26.3841                 NaN            NaN
 -9.86076       -60.5696        19.0274        54.5885                 NaN            NaN   26.3841                 NaN            NaN
 -9.81962       -60.5696        19.0274        54.5885                 NaN            NaN   26.3841                 NaN            NaN
 -9.77848       -60.5696        19.0274        54.5885                 NaN            NaN   26.3841                 NaN            NaN
 -9.73734       -60.5696        19.0274        54.5885                 NaN            NaN   26.3841                 NaN            NaN
 -9.69620       -60.5696        19.0274        54.5885                 NaN            NaN   26.3841                 NaN            NaN
 -9.65506       -60.5696        19.0274        54.5885                 NaN            NaN   26.3841                 NaN            NaN
 -9.61392       -60.5696        19.0274        54.5885                 NaN            NaN   26.3841                 NaN            NaN
 -9.57278       -60.5696        19.0274        54.5885                 NaN            NaN   26.3841                 NaN            NaN
 -9.53165       -60.5696        19.0274        54.5885                 NaN            NaN   26.3841                 NaN            NaN
 -9.49051       -60.5696        19.0274        54.5885                 NaN            NaN   26.3841                 NaN            NaN
 -9.44937       -60.5696        19.0274        54.5885                 NaN            NaN   26.3841                 NaN            NaN
 -9.40823       -60.5696        19.0274        54.5885                 NaN            NaN   26.3841                 NaN            NaN
 -9.36709       -60.5696        19.0274        54.5885                 NaN            NaN   26.3841                 NaN            NaN
 -9.32595       -60.5696        19.0274        54.5885                 NaN            NaN   26.3841                 NaN            NaN
 -9.28481       -60.5696        19.0274        54.5885                 NaN            NaN   26.3841                 NaN            NaN
 -9.24367       -60.5696        19.0274        54.5885                 NaN            NaN   26.3841                 NaN            NaN
 -9.20253       -60.5696        19.0274        54.5885                 NaN            NaN   26.3841                 NaN            NaN
 -9.16139       -60.5696        19.0274        54.5885                 NaN            NaN   26.3841                 NaN            NaN
 -9.12025       -60.5696        19.0274        54.5885                 NaN            NaN   26.3841                 NaN            NaN
 -9.07911       -60.5696        19.0274        54.5885                 NaN            NaN   26.3841                 NaN            NaN
 -9.03797       -60.5696        19.0274        54.5885                 NaN            NaN   26.3841                 NaN            NaN
 -8.99684       -60.5696        19.0274        54.5885                 NaN            NaN   26.3841                 NaN            NaN
 -8.95570       -60.5696        19.0274        54.5885                 NaN            NaN   26.3841                 NaN            NaN
 -8.91456       -60.5696        19.0274        54.5885                 NaN            NaN   26.3841                 NaN            NaN
 -8.87342       -60.5696        19.0274        54.5885                 NaN            NaN   26.3841                 NaN            NaN
 -8.83228       -60.5696        19.0274        54.5885                 NaN            NaN   26.3841                 NaN            NaN
 -8.79114       -60.5696        19.0274        54.5885                 NaN            NaN   26.3841                 NaN            NaN
 -8.75000       -60.5696        19.0274        54.5885                 NaN            NaN   26.3841                 NaN            NaN
 -8.70886       -60.5696        19.0274        54.5885                 NaN            NaN   26.3841                 NaN            NaN
 -8.66772       -60.5696        19.0274        54.5885                 NaN            NaN   26.3841                 NaN            NaN
 -8.62658       -60.5696        19.0274        54.5885                 NaN            NaN   26.3841                 NaN            NaN
 -8.58544       -60.5696        19.0274        54.5885                 NaN            NaN   26.3841                 NaN            NaN
 -8.54430       -60.5696        19.0274        54.5885                 NaN            NaN   26.3841                 NaN            NaN
 -8.50316       -60.5696        19.0274        54.5885                 NaN            NaN   26.3841                 NaN            NaN
 -8.46203       -60.5696        19.0274        54.5885                 NaN            NaN   26.3841                 NaN            NaN
 -8.42089       -60.5696        19.0274        54.5885                 NaN            NaN   26.3841                 NaN            NaN
 -8.37975       -60.5696        19.0274        54.5885                 NaN            NaN   26.3841                 NaN            NaN
 -8.33861       -60.5696        19.0274        54.5885                 NaN            NaN   26.3841                 NaN            NaN
 -8.29747       -60.5696        19.0274        54.5885                 NaN            NaN   26.3841                 NaN            NaN
 -8.25633       -60.5696        19.0274        54.5885                 NaN            NaN   26.3841                 NaN            NaN
 -8.21519       -60.5696        19.0274        54.5885                 NaN            NaN   26.3841                 NaN            NaN
 -8.17405       -60.5696        19.0274        54.5885                 NaN            NaN   26.3841                 NaN            NaN
 -8.13291       -60.5696        19.0274        54.5885                 NaN            NaN   26.3841                 NaN            NaN
 -8.09177       -60.5696        19.0274        54.5885                 NaN            NaN   26.3841                 NaN            NaN
 -8.05063       -60.5696        19.0274        54.5885                 NaN            NaN   26.3841                 NaN            NaN
 -8.00949       -60.5696        19.0274        54.5885                 NaN            NaN   26.3841                 NaN            NaN
 -7.96835       -60.5696        19.0274        54.5885                 NaN            NaN   26.3841                 NaN            NaN
 -7.92722       -60.5696                 NaN   63.8708                 NaN            NaN   24.6964        11.4328                 NaN
 -7.88608       -60.5696                 NaN   63.8708                 NaN            NaN   24.6964        11.4328                 NaN
 -7.84494       -60.5696                 NaN   63.8708                 NaN            NaN   24.6964        11.4328                 NaN
 -7.80380       -60.5696                 NaN   63.8708                 NaN            NaN   24.6964        11.4328                 NaN
 -7.76266       -60.5696                 NaN   63.8708                 NaN            NaN   24.6964        11.4328                 NaN
 -7.72152       -60.5696                 NaN   63.8708                 NaN            NaN   24.6964        11.4328                 NaN
 -7.68038       -60.5696                 NaN   63.8708                 NaN            NaN   24.6964        11.4328                 NaN
 -7.63924       -60.5696                 NaN   63.8708                 NaN            NaN   24.6964        11.4328                 NaN
 -7.59810       -60.5696                 NaN   63.8708                 NaN            NaN   24.6964        11.4328                 NaN
 -7.55696       -60.5696                 NaN   63.8708                 NaN            NaN   24.6964        11.4328                 NaN
 -7.51582       -60.5696                 NaN   63.8708                 NaN            NaN   24.6964        11.4328                 NaN
 -7.47468       -60.5696                 NaN   63.8708                 NaN            NaN   24.6964        11.4328                 NaN
 -7.43354       -60.5696                 NaN   63.8708                 NaN            NaN   24.6964        11.4329                 NaN
 -7.39241       -60.5696                 NaN   63.8708                 NaN            NaN   24.6964        11.4329                 NaN
 -7.35127       -60.5696                 NaN   63.8708                 NaN            NaN   24.6964        11.4329                 NaN
 -7.31013       -60.5696                 NaN   63.8708                 NaN            NaN   24.6964        11.4329                 NaN
 -7.26899       -60.5696                 NaN   63.8708                 NaN            NaN   24.6964        11.4329                 NaN
 -7.22785       -60.5696                 NaN   63.8708                 NaN            NaN   24.6964        11.4329                 NaN
 -7.18671       -60.5696                 NaN   63.8708                 NaN            NaN   24.6964        11.4329                 NaN
 -7.14557       -60.5696                 NaN   63.8708                 NaN            NaN   24.6964        11.4329                 NaN
 -7.10443       -60.5696                 NaN   63.8708                 NaN            NaN   24.6964        11.4329                 NaN
 -7.06329       -60.5696                 NaN   63.8708                 NaN            NaN   24.6964        11.4329                 NaN
 -7.02215       -60.5696                 NaN   63.8708                 NaN            NaN   24.6964        11.4329                 NaN
 -6.98101       -60.5696                 NaN   63.8708                 NaN            NaN   24.6964        11.4329                 NaN
 -6.93987       -60.5696                 NaN   63.8708                 NaN            NaN   24.6964        11.4329                 NaN
 -6.89873       -60.5696                 NaN   63.8708                 NaN            NaN   24.6964        11.4329                 NaN
 -6.85759       -60.5696                 NaN   63.8708                 NaN            NaN   24.6964        11.4329                 NaN
 -6.81646       -60.5696                 NaN            NaN            NaN            NaN   17.6957        49.1519        33.1524     
 -6.77532       -60.5696                 NaN            NaN            NaN            NaN   17.6957        49.1519        33.1524     
 -6.73418       -60.5696                 NaN            NaN            NaN            NaN   17.6957        49.1519        33.1524     
 -6.69304       -60.5696                 NaN            NaN            NaN            NaN   17.6957        49.1519        33.1524     
 -6.65190       -60.5696                 NaN            NaN            NaN            NaN   17.6957        49.1519        33.1524     
 -6.61076       -60.5696                 NaN            NaN            NaN            NaN   17.6957        49.1519        33.1524     
 -6.56962       -60.5696                 NaN            NaN            NaN            NaN   17.6957        49.1519        33.1524     
 -6.52848       -60.5696                 NaN            NaN            NaN            NaN   17.6957        49.1519        33.1524     
 -6.48734       -60.5696                 NaN            NaN            NaN            NaN   17.6957        49.1519        33.1524     
 -6.44620       -60.5696                 NaN            NaN            NaN            NaN   17.6956        49.1520        33.1524     
 -6.40506       -60.5696                 NaN            NaN            NaN            NaN   17.6956        49.1520        33.1524     
 -6.36392       -60.5696                 NaN            NaN            NaN            NaN   17.6956        49.1520        33.1524     
 -6.32278       -60.5696                 NaN            NaN            NaN            NaN   17.6956        49.1520        33.1524     
 -6.28165       -60.5696                 NaN            NaN            NaN            NaN   17.6956        49.1520        33.1524     
 -6.24051       -60.5696                 NaN            NaN            NaN            NaN   17.6956        49.1520        33.1524     
 -6.19937       -60.5696                 NaN            NaN            NaN            NaN   17.6956        49.1520        33.1524     
 -6.15823       -60.5696                 NaN            NaN            NaN            NaN   17.6956        49.1520        33.1524     
 -6.11709       -60.5696                 NaN            NaN            NaN            NaN   17.6956        49.1521        33.1524     
 -6.07595       -60.5696                 NaN            NaN            NaN            NaN   17.6955        49.1521        33.1524     
 -6.03481       -60.5696                 NaN            NaN            NaN            NaN   17.6955        49.1521        33.1524     
 -5.99367       -60.5696                 NaN            NaN            NaN            NaN   17.6955        49.1522        33.1524     
 -5.95253       -60.5696                 NaN            NaN            NaN            NaN   17.6955        49.1522        33.1524     
 -5.91139       -60.5696                 NaN            NaN            NaN            NaN   17.6955        49.1522        33.1523     
 -5.87025       -60.5696                 NaN            NaN            NaN            NaN   17.6954        49.1523        33.1523     
 -5.82911       -60.5696                 NaN            NaN            NaN            NaN   17.6954        49.1522        33.1523     
 -5.78797       -60.5696                 NaN            NaN            NaN            NaN   17.6954        49.1523        33.1523     
 -5.74684       -60.5696                 NaN            NaN            NaN            NaN   17.6953        49.1524        33.1523     
 -5.70570       -60.5696                 NaN            NaN            NaN            NaN   17.6953        49.1524        33.1523     
 -5.66456       -60.5696                 NaN            NaN            NaN            NaN   17.6952        49.1525        33.1523     
 -5.62342       -60.5696                 NaN            NaN            NaN            NaN   17.6952        49.1525        33.1523     
 -5.58228       -60.5696                 NaN            NaN            NaN            NaN   17.6952        49.1526        33.1523     
 -5.54114       -60.5696                 NaN            NaN            NaN            NaN   17.6951        49.1527        33.1522     
 -5.50000       -60.5696                 NaN            NaN            NaN            NaN   17.6951        49.1527        33.1522     
 -5.45886       -60.5696                 NaN            NaN            NaN            NaN   17.6950        49.1528        33.1522     
 -5.41772       -60.5696                 NaN            NaN            NaN            NaN   17.6949        49.1529        33.1522     
 -5.37658       -60.5696                 NaN            NaN            NaN            NaN   17.6948        49.1531        33.1522     
 -5.33544       -60.5696                 NaN            NaN            NaN            NaN   17.6946        49.1532        33.1521     
 -5.29430       -60.5696                 NaN            NaN            NaN            NaN   17.6946        49.1532        33.1521     
 -5.25316       -60.5696                 NaN            NaN            NaN            NaN   17.6945        49.1534        33.1521     
 -5.21203       -60.5696                 NaN            NaN            NaN            NaN   17.6943        49.1536        33.1520     
 -5.17089       -60.5696                 NaN            NaN            NaN            NaN   17.6943        49.1536        33.1520     
 -5.12975       -60.5696                 NaN            NaN            NaN            NaN   17.6941        49.1539        33.1520     
 -5.08861       -60.5696                 NaN            NaN            NaN            NaN   17.6940        49.1541        33.1519     
 -5.04747       -60.5696                 NaN            NaN            NaN            NaN   17.6937        49.1545        33.1519     
 -5.00633       -60.5696                 NaN            NaN            NaN            NaN   17.6934        49.1548        33.1518     
 -4.96519       -60.5696                 NaN            NaN            NaN            NaN   17.6934        49.1548        33.1518     
 -4.92405       -60.5696                 NaN            NaN            NaN            NaN   17.6931        49.1551        33.1517     
 -4.88291       -60.5696                 NaN            NaN            NaN            NaN   17.6927        49.1557        33.1516     
 -4.84177       -60.5696                 NaN            NaN            NaN            NaN   17.6928        49.1556        33.1516     
 -4.80063       -60.5696                 NaN            NaN            NaN            NaN   17.6924        49.1561        33.1515     
 -4.75949       -60.5696                 NaN            NaN            NaN            NaN   17.6919        49.1566        33.1514     
 -4.71835       -60.5696                 NaN            NaN            NaN            NaN   17.6913        49.1574        33.1512     
 -4.67722       -60.5696                 NaN            NaN            NaN            NaN   17.6908        49.1582        33.1511     
 -4.63608       -60.5696                 NaN            NaN            NaN            NaN   17.6908        49.1581        33.1511     
 -4.59494       -60.5696                 NaN            NaN            NaN            NaN   17.6902        49.1588        33.1509     
 -4.55380       -60.5696                 NaN            NaN            NaN            NaN   17.6893        49.1600        33.1507     
 -4.51266       -60.5696                 NaN            NaN            NaN            NaN   17.6894        49.1598        33.1507     
 -4.47152       -60.5696                 NaN            NaN            NaN            NaN   17.6886        49.1610        33.1505     
 -4.43038       -60.5696                 NaN            NaN            NaN            NaN   17.6877        49.1621        33.1503     
 -4.38924       -60.5696                 NaN            NaN            NaN            NaN   17.6864        49.1637        33.1499     
 -4.34810       -60.5696                 NaN            NaN            NaN            NaN   17.6851        49.1653        33.1496     
 -4.30696       -60.5696                 NaN            NaN            NaN            NaN   17.6852        49.1651        33.1496     
 -4.26582       -60.5696                 NaN            NaN            NaN            NaN   17.6840        49.1668        33.1493     
 -4.22468       -60.5696                 NaN            NaN            NaN            NaN   17.6821        49.1691        33.1488     
 -4.18354       -60.5696                 NaN            NaN            NaN            NaN   17.6823        49.1689        33.1488     
 -4.14241       -60.5696                 NaN            NaN            NaN            NaN   17.6804        49.1713        33.1483     
 -4.10127       -60.5696                 NaN            NaN            NaN            NaN   17.6785        49.1736        33.1478     
 -4.06013       -60.5696                 NaN            NaN            NaN            NaN   17.6770        49.1756        33.1474     
 -4.01899       -60.5696                 NaN            NaN            NaN            NaN   17.6754        49.1776        33.1470     
 -3.97785       -60.5696                 NaN            NaN            NaN            NaN   17.6370        49.2264        33.1367     
 -3.93671       -60.5696                 NaN            NaN            NaN            NaN   17.6551        49.2034        33.1415     
 -3.89557       -60.5696                 NaN            NaN            NaN            NaN   17.6360        49.2276        33.1364     
 -3.85443       -60.5696                 NaN            NaN            NaN            NaN   17.6354        49.2283        33.1363     
 -3.81329       -60.5696                 NaN            NaN            NaN            NaN   17.6578        49.1999        33.1423     
 -3.77215       -60.5696                 NaN            NaN            NaN            NaN   17.6591        49.1984        33.1426     
 -3.73101       -60.5696                 NaN            NaN            NaN            NaN   17.6557        49.2026        33.1417     
 -3.68987       -60.5696                 NaN            NaN            NaN            NaN   17.6523        49.2069        33.1408     
 -3.64873       -60.5696                 NaN            NaN            NaN            NaN   17.5699        49.3114        33.1187     
 -3.60759       -60.5696                 NaN            NaN            NaN            NaN   17.5687        49.3129        33.1184     
 -3.56646       -60.5696                 NaN            NaN            NaN            NaN   17.5678        49.3141        33.1181     
 -3.52532       -60.5696                 NaN            NaN            NaN            NaN   17.6262        49.2400        33.1338     
 -3.48418       -60.5696                 NaN            NaN            NaN            NaN   17.6147        49.2546        33.1307     
 -3.44304       -60.5696                 NaN            NaN            NaN            NaN   17.6174        49.2512        33.1314     
 -3.40190       -60.5696                 NaN            NaN            NaN            NaN   17.6102        49.2603        33.1295     
 -3.36076       -60.5696                 NaN            NaN            NaN            NaN   17.6030        49.2695        33.1276     
 -3.31962       -60.5696                 NaN            NaN            NaN            NaN   17.4254        49.4947        33.0799     
 -3.27848       -60.5696                 NaN            NaN            NaN            NaN   17.4228        49.4980        33.0792     
 -3.23734       -60.5696                 NaN            NaN            NaN            NaN   17.4208        49.5005        33.0787     
 -3.19620       -60.5696                 NaN            NaN            NaN            NaN   17.4184        49.5035        33.0781     
 -3.15506       -60.5696                 NaN            NaN            NaN            NaN   17.5224        49.3717        33.1059     
 -3.11392       -60.5696                 NaN            NaN            NaN            NaN   17.5282        49.3643        33.1075     
 -3.07278       -60.5696                 NaN            NaN            NaN            NaN   17.5127        49.3839        33.1034     
 -3.03165       -60.5696                 NaN            NaN            NaN            NaN   17.4973        49.4035        33.0992     
 -2.99051       -60.5696                 NaN            NaN            NaN            NaN   17.1096        49.8952        32.9953     
 -2.94937       -60.5696                 NaN            NaN            NaN            NaN   17.1040        49.9022        32.9938     
 -2.90823       -60.5696                 NaN            NaN            NaN            NaN   17.0997        49.9076        32.9926     
 -2.86709       -60.5696                 NaN            NaN            NaN            NaN   17.3770        49.5560        33.0670     
 -2.82595       -60.5696                 NaN            NaN            NaN            NaN   17.3236        49.6237        33.0527     
 -2.78481       -60.5696                 NaN            NaN            NaN            NaN   17.3362        49.6077        33.0560     
 -2.74367       -60.5696                 NaN            NaN            NaN            NaN   17.3030        49.6499        33.0471     
 -2.70253       -60.5696                 NaN            NaN            NaN            NaN   17.2698        49.6920        33.0382     
 -2.66139       -60.5696                 NaN            NaN            NaN            NaN   16.4002        50.7947        32.8051     
 -2.62025       -60.5696                 NaN            NaN            NaN            NaN   16.3884        50.8096        32.8019     
 -2.57911       -60.5696                 NaN            NaN            NaN            NaN   16.3794        50.8211        32.7995     
 -2.53797       -60.5696                 NaN            NaN            NaN            NaN   16.3690        50.8343        32.7967     
 -2.49684       -60.5696                 NaN            NaN            NaN            NaN   16.8913        50.1720        32.9368     
 -2.45570       -60.5696                 NaN            NaN            NaN            NaN   16.9196        50.1361        32.9443     
 -2.41456       -60.5696                 NaN            NaN            NaN            NaN   16.8472        50.2279        32.9249     
 -2.37342       -60.5696                 NaN            NaN            NaN            NaN   14.7160        52.9304        32.3536     
 -2.33228       -60.5696                 NaN            NaN            NaN            NaN   12.3935        55.8756        31.7309     
 -2.29114       -60.5696                 NaN            NaN            NaN            NaN   14.6943        52.9579        32.3478     
 -2.25000       -60.5696                 NaN            NaN            NaN            NaN   11.9418        56.4484        31.6098     
 -2.20886       -60.5696                 NaN            NaN            NaN            NaN   15.2907        52.2016        32.5077     
 -2.16772       -60.5696                 NaN            NaN            NaN            NaN   9.46192        59.5931        30.9450     
 -2.12658       -60.5696                 NaN            NaN            NaN            NaN   15.9961        51.3072        32.6967     
 -2.08544       -60.5696                 NaN            NaN            NaN            NaN   13.6284        54.3097        32.0620     
 -2.04430       -60.5696                 NaN            NaN            NaN            NaN   11.9215        56.4742        31.6044     
 -2.00316       -60.5696                 NaN            NaN            NaN            NaN   12.7599        55.4110        31.8291     
 -1.96203       -60.5696                 NaN            NaN            NaN            NaN   11.4688        57.0482        31.4830     
 -1.92089       -60.5696                 NaN            NaN            NaN            NaN   10.6269        58.1158        31.2573     
 -1.87975       -60.5696                 NaN            NaN            NaN            NaN   9.68627        59.3086        31.0051     
 -1.83861       -60.5696                 NaN            NaN            NaN            NaN   8.48430        60.8328        30.6829     
 -1.79747       -60.5696                 NaN            NaN            NaN            NaN   13.8499        54.0287        32.1214     
 -1.75633       -60.5696                 NaN            NaN            NaN            NaN   8.84666        60.3733        30.7800     
 -1.71519       -60.5696                 NaN            NaN            NaN            NaN   10.2712        58.5669        31.1619     
 -1.67405       -60.5696                 NaN            NaN            NaN            NaN   9.69622        59.2960        31.0078     
 -1.63291       -60.5696                 NaN            NaN            NaN            NaN   10.8291        57.8593        31.3115     
 -1.59177       -60.5696                 NaN            NaN            NaN            NaN   8.37930        60.9660        30.6547     
 -1.55063       -60.5696                 NaN            NaN            NaN            NaN   7.20152        62.4595        30.3390     
 -1.50949       -60.5696                 NaN            NaN            NaN            NaN   5.46861        64.6570        29.8744     
 -1.46835       -60.5696                 NaN            NaN            NaN            NaN   8.22282        61.1644        30.6128     
 -1.42722       -60.5696                 NaN            NaN            NaN            NaN   7.81168        61.6858        30.5025     
 -1.38608       -60.5696                 NaN            NaN            NaN            NaN   7.40349        62.2034        30.3931     
 -1.34494       -60.5696                 NaN            NaN            NaN            NaN   3.30665        67.3986        29.2947     
 -1.30380       -60.5696                 NaN            NaN            NaN            NaN   4.57511        65.7901        29.6348     
 -1.26266       -60.5696                 NaN            NaN            NaN            NaN   1.94476        69.1256        28.9296     
 -1.22152       -60.5696                 NaN            NaN            NaN            NaN  0.713756        70.6866        28.5996     
 -1.18038       -60.5696                 NaN            NaN            NaN            NaN            NaN   71.5918        28.4082     
 -1.13924       -60.5696                 NaN            NaN            NaN            NaN            NaN   71.5918        28.4082     
 -1.09810       -60.5696                 NaN            NaN            NaN            NaN            NaN   71.5918        28.4082     
 -1.05696       -60.5696                 NaN            NaN            NaN            NaN            NaN   71.5918        28.4082     
 -1.01582       -60.5696                 NaN            NaN            NaN            NaN            NaN   71.5918        28.4082     
-0.974684       -60.5696                 NaN            NaN            NaN            NaN            NaN   71.5918        28.4082     
-0.933544       -60.5696                 NaN            NaN            NaN            NaN            NaN   71.5918        28.4082     
-0.892405       -60.5696                 NaN            NaN            NaN            NaN            NaN   71.5918        28.4082     
-0.851266       -60.5696                 NaN            NaN            NaN            NaN            NaN   71.5918        28.4082     
-0.810127       -60.5696                 NaN            NaN            NaN            NaN            NaN   71.5918        28.4082     
-0.768987       -60.5696                 NaN            NaN            NaN            NaN            NaN   71.5918        28.4082     
-0.727848       -60.5696                 NaN            NaN            NaN            NaN            NaN   71.5918        28.4082     
-0.686709       -60.5696                 NaN            NaN            NaN            NaN            NaN   71.5918        28.4082     
-0.645570       -60.5696                 NaN            NaN            NaN            NaN            NaN   71.5918        28.4082     
-0.604430       -60.5696                 NaN            NaN            NaN            NaN            NaN   71.5918        28.4082     
-0.563291       -60.5696                 NaN            NaN            NaN            NaN            NaN   71.5918        28.4082     
-0.522152       -60.5696                 NaN            NaN            NaN            NaN            NaN   71.5918        28.4082     
-0.481013       -60.5696                 NaN            NaN            NaN            NaN            NaN   71.5918        28.4082     
-0.439873       -60.5696                 NaN            NaN            NaN            NaN            NaN   71.5918        28.4082     
-0.398734       -60.5696                 NaN            NaN            NaN            NaN            NaN   71.5918        28.4082     
-0.357595       -60.5696                 NaN            NaN            NaN            NaN            NaN   71.5918        28.4082     
-0.316456       -60.5696                 NaN            NaN            NaN            NaN            NaN   71.5918        28.4082     
-0.275316       -60.5696                 NaN            NaN            NaN            NaN            NaN   71.5918        28.4082     
-0.234177       -60.5696                 NaN            NaN            NaN            NaN            NaN   71.5918        28.4082     
-0.193038       -60.5696                 NaN            NaN            NaN            NaN            NaN   71.5918        28.4082     
-0.151899       -60.5696                 NaN            NaN            NaN            NaN            NaN   71.5918        28.4082     
-0.110759       -60.5696                 NaN            NaN            NaN            NaN            NaN   71.5918        28.4082     
-0.696203E-001  -60.5696                 NaN            NaN            NaN            NaN            NaN   71.5918        28.4082     
-0.284810E-001  -60.5696                 NaN            NaN            NaN            NaN            NaN   71.5918        28.4082     
 0.126582E-001  -60.5696                 NaN            NaN            NaN            NaN            NaN   71.5918        28.4082     
 0.537975E-001  -60.5696                 NaN            NaN            NaN            NaN            NaN   71.5918        28.4082     
 0.949367E-001  -60.5696                 NaN            NaN            NaN            NaN            NaN   71.5918        28.4082     
 0.136076       -60.5696                 NaN            NaN            NaN            NaN            NaN   71.5918        28.4082     
 0.177215       -60.5696                 NaN            NaN            NaN            NaN            NaN   71.5918        28.4082     
 0.218354       -60.5696                 NaN            NaN            NaN            NaN            NaN   71.5918        28.4082     
 0.259494       -60.5696                 NaN            NaN            NaN            NaN            NaN   71.5918        28.4082     
 0.300633       -60.5696                 NaN            NaN            NaN            NaN            NaN   71.5918        28.4082     
 0.341772       -60.5696                 NaN            NaN            NaN            NaN            NaN   71.5918        28.4082     
 0.382911       -60.5696                 NaN            NaN            NaN            NaN            NaN   71.5918        28.4082     
 0.424051       -60.5696                 NaN            NaN            NaN            NaN            NaN   71.5918        28.4082     
 0.465190       -60.5696                 NaN            NaN            NaN            NaN            NaN   71.5918        28.4082     
 0.506329       -60.5696                 NaN            NaN            NaN            NaN            NaN   71.5918        28.4082     
